Spotting ID,Bee Spotter,Date Added to Site,Date Spotted,Year Spotted,Month Spotted,Day Spotted,Days Between Date Spotted and Date Added to Site,Latitude,Longitude,Amateur Species Identification,Expert Species Identification,Protected Species,Gender
4019,samlindgren,2015-04-09,2015-03-19,2015,3,19,21,40.1141338,-88.25767994,Apis mellifera,Apis mellifera,False,female
4052,ZoogaShaka,2015-05-09,2015-04-09,2015,4,9,30,32.63789319,-96.95782185,Bombus griseocollis,Bombus griseocollis,False,female
4026,twotringas,2015-04-14,2015-04-14,2015,4,14,0,42.30397562,-89.15714264,Bombus bimaculatus,Bombus bimaculatus,False,female
4027,jmbaldi,2015-04-16,2015-04-16,2015,4,16,0,41.53788,-88.15429688,Bombus auricomus,Apis mellifera,False,female
4029,SkrentnyJeff,2015-04-17,2015-04-17,2015,4,17,0,41.97876439,-87.74045885,Bombus vagans,Bombus bimaculatus,False,female
4030,SkrentnyJeff,2015-04-17,2015-04-17,2015,4,17,0,41.97856101,-87.74058491,Bombus vagans,Bombus bimaculatus,False,female
4040,SkrentnyJeff,2015-04-27,2015-04-17,2015,4,17,10,41.95719434,-87.71916479,Apis mellifera,Apis mellifera,False,female
4031,beank,2015-04-18,2015-04-18,2015,4,18,0,39.20472359,-94.6740818,Apis mellifera,Apis mellifera,False,female
4037,twotringas,2015-04-20,2015-04-18,2015,4,18,2,,,Bombus impatiens,Bombus impatiens,False,female
4032,jmbaldi,2015-04-19,2015-04-19,2015,4,19,0,41.69537896,-88.07280064,Bombus fraternus,Bombus bimaculatus,False,female
4063,mmckelve,2015-05-20,2015-04-19,2015,4,19,31,42.26323225,-85.56394865,Bombus auricomus,Bombus bimaculatus,False,female
4042,Appyjumper,2015-04-28,2015-04-28,2015,4,28,0,38.36641765,-90.5370606,Bombus affinis,Bombus griseocollis,False,female
4044,TER_OR,2015-05-05,2015-05-01,2015,5,1,4,42.10146236,-88.27732444,Bombus bimaculatus,Bombus bimaculatus,False,female
4053,twotringas,2015-05-10,2015-05-04,2015,5,4,6,42.304981,-89.156791,Bombus bimaculatus,Bombus bimaculatus,False,female
4054,twotringas,2015-05-10,2015-05-04,2015,5,4,6,42.304981,-89.156791,Apis mellifera,Apis mellifera,False,female
4045,ecogarden,2015-05-06,2015-05-06,2015,5,6,0,41.869358,-87.799529,Bombus fervidus,Bombus fervidus,False,female
4048,Dave_K,2015-05-06,2015-05-06,2015,5,6,0,41.9709776,-87.95757294,Apis mellifera,Apis mellifera,False,female
4049,Dave_K,2015-05-06,2015-05-06,2015,5,6,0,41.97008421,-87.9577446,Apis mellifera,Apis mellifera,False,female
4055,twotringas,2015-05-10,2015-05-06,2015,5,6,4,42.304981,-89.156791,Bombus auricomus,Bombus auricomus,False,female
4057,SkrentnyJeff,2015-05-14,2015-05-14,2015,5,14,0,41.97696783,-87.74164438,Bombus griseocollis,Bombus griseocollis,False,female
4058,kgarcia,2015-05-15,2015-05-15,2015,5,15,0,38.61417743,-90.25996506,Bombus griseocollis,Bombus griseocollis,False,female
4060,SkrentnyJeff,2015-05-18,2015-05-17,2015,5,17,1,41.97948021,-87.7396059,Bombus fervidus,Bombus fervidus,False,female
4100,lfelliott,2015-06-13,2015-05-17,2015,5,17,27,38.9467895,-92.4462802,Bombus pensylvanicus,Bombus pensylvanicus,False,female
4059,ecogarden,2015-05-18,2015-05-18,2015,5,18,0,41.869358,-87.799529,Bombus bimaculatus,Bombus griseocollis,False,female
4132,lfelliott,2015-06-21,2015-05-18,2015,5,18,34,38.9467895,-92.4462802,Bombus griseocollis,Bombus griseocollis,False,female
4065,PepperCreek,2015-05-21,2015-05-21,2015,5,21,0,42.239773,-88.97434,Bombus fervidus,Bombus fervidus,False,female
4066,SkrentnyJeff,2015-05-21,2015-05-21,2015,5,21,0,41.9371123,-87.65388384,Bombus griseocollis,Bombus impatiens,False,female
4137,Monotropa,2015-06-21,2015-05-21,2015,5,21,31,39.10829348,-93.18440169,,Bombus auricomus,False,female
4079,knobren,2015-05-29,2015-05-23,2015,5,23,6,40.105089,-88.290995,Bombus bimaculatus,Bombus bimaculatus,False,female
4070,Nolandobgsu,2015-05-25,2015-05-25,2015,5,25,0,37.88352498,-84.78149414,,Bombus griseocollis,False,
4073,SkrentnyJeff,2015-05-28,2015-05-28,2015,5,28,0,41.97629785,-87.74213791,Apis mellifera,Apis mellifera,False,
4075,SkrentnyJeff,2015-05-28,2015-05-28,2015,5,28,0,41.97632975,-87.74211645,Apis mellifera,Apis mellifera,False,
4113,ecogarden,2015-06-17,2015-05-29,2015,5,29,19,41.869358,-87.799529,Bombus bimaculatus,Bombus bimaculatus,False,female
4099,lfelliott,2015-06-13,2015-05-30,2015,5,30,14,38.9467895,-92.4462802,Bombus griseocollis,Bombus impatiens,False,female
4089,twotringas,2015-06-04,2015-06-01,2015,6,1,3,42.304981,-89.156791,Bombus auricomus,Bombus auricomus,False,female
4254,annerem,2015-07-04,2015-06-01,2015,6,1,33,42.275127,-89.07354,Bombus impatiens,Bombus impatiens,False,female
4090,twotringas,2015-06-04,2015-06-02,2015,6,2,2,,,Bombus bimaculatus,Bombus bimaculatus,False,female
4114,ecogarden,2015-06-17,2015-06-02,2015,6,2,15,41.869358,-87.799529,Bombus griseocollis,Bombus griseocollis,False,female
4115,ecogarden,2015-06-17,2015-06-02,2015,6,2,15,41.869358,-87.799529,Bombus griseocollis,Bombus griseocollis,False,female
4093,twotringas,2015-06-07,2015-06-04,2015,6,4,3,42.304981,-89.156791,Bombus citrinus,Bombus citrinus,False,female
4715,JferSuz,2016-01-30,2015-06-05,2015,6,5,239,39.306828,-84.23551,Bombus variabilis,Bombus griseocollis,False,female
4092,twotringas,2015-06-07,2015-06-06,2015,6,6,1,42.304981,-89.156791,Bombus griseocollis,Bombus griseocollis,False,female
4098,lindapopp,2015-06-12,2015-06-07,2015,6,7,5,42.27065467,-88.35396398,Bombus pensylvanicus,Bombus bimaculatus,False,female
4294,cjshields,2015-07-09,2015-06-08,2015,6,8,31,41.6871064,-88.330461,Apis mellifera,Apis mellifera,False,female
4096,SkrentnyJeff,2015-06-11,2015-06-09,2015,6,9,2,41.60512012,-87.69105524,Bombus pensylvanicus,Bombus pensylvanicus,False,female
4104,twotringas,2015-06-14,2015-06-13,2015,6,13,1,42.304981,-89.156791,Bombus griseocollis,Bombus griseocollis,False,female
4105,twotringas,2015-06-14,2015-06-13,2015,6,13,1,42.304981,-89.156791,Bombus affinis,Bombus impatiens,False,female
4106,twotringas,2015-06-14,2015-06-13,2015,6,13,1,42.304981,-89.156791,Bombus citrinus,Bombus citrinus,False,female
4107,twotringas,2015-06-14,2015-06-13,2015,6,13,1,42.304981,-89.156791,Bombus griseocollis,Bombus griseocollis,False,female
4116,TER_OR,2015-06-17,2015-06-13,2015,6,13,4,41.2160394,-89.32164788,Bombus griseocollis,Bombus griseocollis,False,female
4117,TER_OR,2015-06-17,2015-06-13,2015,6,13,4,41.21672136,-89.32183027,Bombus griseocollis,Bombus griseocollis,False,female
4118,TER_OR,2015-06-17,2015-06-13,2015,6,13,4,41.21585781,-89.32201803,Apis mellifera,Apis mellifera,False,female
4592,ecogarden,2015-09-11,2015-06-13,2015,6,13,90,41.869358,-87.799529,Apis mellifera,Apis mellifera,False,female
4103,Ecrable23,2015-06-14,2015-06-14,2015,6,14,0,39.083858,-84.35574,Apis mellifera,Apis mellifera,False,
4108,Slhatch,2015-06-15,2015-06-14,2015,6,14,1,42.00625881,-87.67623603,Apis mellifera,Apis mellifera,False,female
4119,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22281832,-89.34289098,Bombus griseocollis,Bombus griseocollis,False,female
4120,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22292322,-89.34247255,Bombus griseocollis,Bombus griseocollis,False,male
4121,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22322987,-89.34293389,Bombus auricomus,Bombus auricomus,False,female
4122,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22353652,-89.34316993,Apis mellifera,Apis mellifera,False,female
4123,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.2233146,-89.33903396,Apis mellifera,Apis mellifera,False,female
4124,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22304427,-89.33891058,Bombus griseocollis,Bombus griseocollis,False,female
4125,TER_OR,2015-06-17,2015-06-14,2015,6,14,3,41.22316128,-89.33896959,Bombus pensylvanicus,Bombus pensylvanicus,False,female
4154,twotringas,2015-06-21,2015-06-14,2015,6,14,7,42.304981,-89.156791,Apis mellifera,Apis mellifera,False,female
4109,Slhatch,2015-06-15,2015-06-15,2015,6,15,0,42.00612712,-87.67635454,Apis mellifera,Apis mellifera,False,female
4112,jmbaldi,2015-06-16,2015-06-16,2015,6,16,0,41.71839884,-88.04200888,,Bombus bimaculatus,False,
4158,twotringas,2015-06-21,2015-06-16,2015,6,16,5,42.304981,-89.156791,Bombus vagans,Bombus vagans,False,female
4161,knobren,2015-06-21,2015-06-18,2015,6,18,3,40.105089,-88.290995,Bombus bimaculatus,Bombus bimaculatus,False,female
4145,Monotropa,2015-06-21,2015-06-20,2015,6,20,1,,,Bombus vagans,Bombus bimaculatus,False,female
4177,mrtorrence,2015-06-22,2015-06-20,2015,6,20,2,39.136512,-84.558301,Apis mellifera,Apis mellifera,False,
4130,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.6452462,-90.2857967,Bombus auricomus,Bombus bimaculatus,False,female
4133,paws,2015-06-21,2015-06-21,2015,6,21,0,39.23082813,-84.3870763,Bombus variabilis,Bombus impatiens,False,male
4136,mbees,2015-06-21,2015-06-21,2015,6,21,0,40.11818696,-88.2654047,,Bombus griseocollis,False,female
4142,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.60399328,-90.3062439,Apis mellifera,Apis mellifera,False,female
4143,RLC42,2015-06-21,2015-06-21,2015,6,21,0,37.96801944,-89.16091919,Apis mellifera,Apis mellifera,False,female
4144,Monotropa,2015-06-21,2015-06-21,2015,6,21,0,39.10847663,-93.1844312,Bombus bimaculatus,Bombus bimaculatus,False,male
4146,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.8063052,-89.9470767,Bombus variabilis,Bombus bimaculatus,False,female
4147,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.8063052,-89.9470767,Bombus variabilis,Bombus bimaculatus,False,female
4148,Monotropa,2015-06-21,2015-06-21,2015,6,21,0,39.10841419,-93.18444461,Bombus bimaculatus,Bombus bimaculatus,False,female
4149,Monotropa,2015-06-21,2015-06-21,2015,6,21,0,39.10846831,-93.1844312,Bombus vagans,Bombus vagans,False,female
4150,Ecrable23,2015-06-21,2015-06-21,2015,6,21,0,39.2383668,-84.3493764,Bombus affinis,Bombus bimaculatus,False,
4151,anneparmley,2015-06-21,2015-06-21,2015,6,21,0,37.19176132,-88.72480676,Bombus affinis,Bombus bimaculatus,False,female
4152,TER_OR,2015-06-21,2015-06-21,2015,6,21,0,42.10124544,-88.2771796,Bombus bimaculatus,Bombus bimaculatus,False,female
4155,twotringas,2015-06-21,2015-06-21,2015,6,21,0,42.304981,-89.156791,Apis mellifera,Apis mellifera,False,female
4156,QueenBEE1,2015-06-21,2015-06-21,2015,6,21,0,,,Bombus impatiens,Bombus bimaculatus,False,female
4157,twotringas,2015-06-21,2015-06-21,2015,6,21,0,42.304981,-89.156791,Bombus griseocollis,Bombus griseocollis,False,male
4159,Dave_K,2015-06-21,2015-06-21,2015,6,21,0,41.93858391,-88.07732821,Apis mellifera,Apis mellifera,False,female
4160,Dave_K,2015-06-21,2015-06-21,2015,6,21,0,41.93855199,-88.07732821,Apis mellifera,Apis mellifera,False,female
4162,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.8063052,-89.9470767,Apis mellifera,Apis mellifera,False,female
4163,Lovetheswarm,2015-06-21,2015-06-21,2015,6,21,0,38.8063052,-89.9470767,Bombus variabilis,Bombus griseocollis,False,female
4164,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus pensylvanicus,False,female
4165,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus auricomus,False,female
4166,Diabrotica1,2015-06-21,2015-06-21,2015,6,21,0,40.52748997,-88.07447433,Bombus griseocollis,Bombus griseocollis,False,female
4167,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus pensylvanicus,False,female
4168,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus griseocollis,False,female
4169,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus griseocollis,False,female
4170,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus griseocollis,False,female
4171,retiredprof,2015-06-21,2015-06-21,2015,6,21,0,40.0773889,-88.16313,,Bombus griseocollis,False,female
4172,jjames,2015-06-22,2015-06-21,2015,6,21,1,40.1808816,-88.55746508,Bombus griseocollis,Bombus griseocollis,False,female
4173,jjames,2015-06-22,2015-06-21,2015,6,21,1,40.08706008,-88.21440518,Bombus griseocollis,Bombus griseocollis,False,female
4174,jjames,2015-06-22,2015-06-21,2015,6,21,1,40.2069429,-88.39729428,Bombus auricomus,Bombus auricomus,False,female
4175,jjames,2015-06-22,2015-06-21,2015,6,21,1,40.2070699,-88.39779854,Bombus fervidus,Bombus fervidus,False,female
4176,jjames,2015-06-22,2015-06-21,2015,6,21,1,40.20725221,-88.40614289,Bombus auricomus,Bombus auricomus,False,female
4218,birder1949,2015-06-30,2015-06-21,2015,6,21,9,40.095342,-88.20019,Bombus auricomus,Bombus impatiens,False,female
4220,Hikingmomma82648,2015-07-01,2015-06-21,2015,6,21,10,40.21463644,-88.18294287,Apis mellifera,Apis mellifera,False,female
4221,Hikingmomma82648,2015-07-01,2015-06-21,2015,6,21,10,40.21463644,-88.18307161,Apis mellifera,Apis mellifera,False,female
4180,cjosefson,2015-06-23,2015-06-23,2015,6,23,0,39.8357408,-88.9861677,Bombus fraternus,Bombus bimaculatus,False,female
4182,jjames,2015-06-24,2015-06-23,2015,6,23,1,40.82145094,-89.59723681,Bombus griseocollis,Bombus griseocollis,False,female
4216,twotringas,2015-06-30,2015-06-23,2015,6,23,7,42.304981,-89.156791,Bombus pensylvanicus,Bombus pensylvanicus,False,female
4217,twotringas,2015-06-30,2015-06-23,2015,6,23,7,42.304981,-89.156791,Bombus citrinus,Bombus citrinus,False,
4183,cjosefson,2015-06-24,2015-06-24,2015,6,24,0,39.8357408,-88.9861677,Bombus griseocollis,Bombus griseocollis,False,female
4186,Monotropa,2015-06-27,2015-06-24,2015,6,24,3,39.13360139,-93.18121523,Apis mellifera,Apis mellifera,False,female
4184,cjosefson,2015-06-25,2015-06-25,2015,6,25,0,39.8357408,-88.9861677,Bombus affinis,Bombus bimaculatus,False,female
4187,Monotropa,2015-06-27,2015-06-25,2015,6,25,2,39.10845998,-93.18444192,Apis mellifera,Apis mellifera,False,female
4354,hdhuie,2015-07-21,2015-06-25,2015,6,25,26,41.84079251,-88.26501846,Bombus rufocinctus,Bombus rufocinctus,False,female
4188,Monotropa,2015-06-27,2015-06-26,2015,6,26,1,39.10836841,-93.1845063,Bombus bimaculatus,Bombus bimaculatus,False,male
4185,lfelliott,2015-06-27,2015-06-27,2015,6,27,0,38.9467895,-92.4462802,Bombus bimaculatus,Bombus bimaculatus,False,male
4190,cjosefson,2015-06-27,2015-06-27,2015,6,27,0,39.8238186,-89.0116112,Bombus impatiens,Bombus griseocollis,False,female
4191,cjosefson,2015-06-27,2015-06-27,2015,6,27,0,39.8238186,-89.0116112,Bombus impatiens,Bombus impatiens,False,female
4192,cjosefson,2015-06-27,2015-06-27,2015,6,27,0,39.8238186,-89.0116112,Bombus impatiens,Bombus griseocollis,False,female
4193,knobren,2015-06-27,2015-06-27,2015,6,27,0,40.105089,-88.290995,Bombus affinis,Bombus griseocollis,False,female
4194,Links56,2015-06-27,2015-06-27,2015,6,27,0,41.3451346,-91.00959554,Bombus vagans,Bombus impatiens,False,female
4195,knobren,2015-06-27,2015-06-27,2015,6,27,0,40.105089,-88.290995,Bombus impatiens,Bombus impatiens,False,female
4200,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.181398,-88.55808735,Bombus fervidus,Bombus fervidus,False,female
4201,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.18246359,-88.5579586,Bombus fervidus,Bombus fervidus,False,female
4203,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.18523404,-88.5579586,Bombus fervidus,Bombus fervidus,False,female
4206,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.18775849,-88.55787277,Bombus impatiens,Bombus impatiens,False,female
4207,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.18618482,-88.55746508,Bombus impatiens,Bombus impatiens,False,female
4210,jjames,2015-06-29,2015-06-27,2015,6,27,2,40.18715198,-88.55752945,Bombus impatiens,Bombus impatiens,False,female
4197,Monotropa,2015-06-28,2015-06-28,2015,6,28,0,39.10830597,-93.18457335,Bombus griseocollis,Bombus griseocollis,False,male
4198,pondbug,2015-06-28,2015-06-28,2015,6,28,0,38.589054,-89.996247,Bombus affinis,Bombus griseocollis,False,female
4202,jjames,2015-06-29,2015-06-28,2015,6,28,1,40.18464389,-88.55821609,Bombus fervidus,Bombus fervidus,False,female
4204,jjames,2015-06-29,2015-06-28,2015,6,28,1,40.18808634,-88.55808735,Bombus fervidus,Bombus fervidus,False,female
4205,jjames,2015-06-29,2015-06-28,2015,6,28,1,40.18854532,-88.55804443,Bombus griseocollis,Bombus griseocollis,False,female
4208,jjames,2015-06-29,2015-06-28,2015,6,28,1,40.1871028,-88.55785131,Bombus impatiens,Bombus impatiens,False,female
4209,jjames,2015-06-29,2015-06-28,2015,6,28,1,40.1868897,-88.55785131,Bombus impatiens,Bombus impatiens,False,female
4212,twotringas,2015-06-30,2015-06-28,2015,6,28,2,42.304981,-89.156791,Apis mellifera,Apis mellifera,False,female
4460,Wilson,2015-08-02,2015-06-28,2015,6,28,35,39.832089,-88.9290316,Bombus impatiens,Bombus griseocollis,False,female
4211,cjosefson,2015-06-29,2015-06-29,2015,6,29,0,39.78673791,-88.93939684,Bombus griseocollis,Bombus griseocollis,False,male
4219,jilla,2015-06-30,2015-06-29,2015,6,29,1,41.88486669,-87.81784058,Bombus fervidus,Bombus fervidus,False,female
4297,rafealfarris,2015-07-10,2015-06-29,2015,6,29,11,39.203894,-84.1899786,Apis mellifera,Apis mellifera,False,female
4213,twotringas,2015-06-30,2015-06-30,2015,6,30,0,42.304981,-89.156791,Bombus bimaculatus,Bombus bimaculatus,False,female
4214,twotringas,2015-06-30,2015-06-30,2015,6,30,0,42.304981,-89.156791,Bombus impatiens,Bombus impatiens,False,female
4215,twotringas,2015-06-30,2015-06-30,2015,6,30,0,,,Bombus griseocollis,Bombus griseocollis,False,female
4222,Mabeno,2015-07-01,2015-07-01,2015,7,1,0,41.772233,-88.311389,Bombus bimaculatus,Bombus griseocollis,False,female
4223,Mabeno,2015-07-01,2015-07-01,2015,7,1,0,41.772233,-88.311389,Bombus fervidus,Bombus fervidus,False,female
4224,Mabeno,2015-07-01,2015-07-01,2015,7,1,0,41.772233,-88.311389,Bombus griseocollis,Bombus griseocollis,False,female
4225,Mabeno,2015-07-01,2015-07-01,2015,7,1,0,41.772233,-88.311389,Bombus griseocollis,Bombus griseocollis,False,female
4226,Mabeno,2015-07-01,2015-07-01,2015,7,1,0,41.772233,-88.311389,Apis mellifera,Apis mellifera,False,female
4243,Cdepaola,2015-07-03,2015-07-01,2015,7,1,2,41.653923,-88.211834,Bombus variabilis,Bombus griseocollis,False,female
4268,Stal82,2015-07-06,2015-07-01,2015,7,1,5,41.36101925,-91.0141325,,Bombus impatiens,False,female
4227,cjosefson,2015-07-02,2015-07-02,2015,7,2,0,39.8357408,-88.9861677,Bombus bimaculatus,Bombus bimaculatus,False,female
4230,cjosefson,2015-07-02,2015-07-02,2015,7,2,0,39.8357408,-88.9861677,Bombus bimaculatus,Bombus impatiens,False,female
4231,cjosefson,2015-07-02,2015-07-02,2015,7,2,0,39.8357408,-88.9861677,Bombus impatiens,Bombus impatiens,False,female
4233,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.35004453,-89.23962593,Apis mellifera,Apis mellifera,False,female
4234,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.3497908,-89.23979759,Apis mellifera,Apis mellifera,False,female
4235,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.35010796,-89.23984051,Bombus impatiens,Bombus impatiens,False,female
4236,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.3497908,-89.24014091,Bombus rufocinctus,Bombus rufocinctus,False,male
4237,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.34966393,-89.24014091,Bombus griseocollis,Bombus griseocollis,False,female
4238,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.35004453,-89.24031258,Bombus rufocinctus,Bombus rufocinctus,False,male
4239,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.3497908,-89.24048424,Bombus rufocinctus,Bombus rufocinctus,False,male
4240,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.35029826,-89.24031258,Bombus fervidus,Bombus fervidus,False,male
4241,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.34991766,-89.24014091,Bombus rufocinctus,Bombus rufocinctus,False,female
4242,twotringas,2015-07-02,2015-07-02,2015,7,2,0,42.34953707,-89.23979759,Bombus vagans,Bombus vagans,False,female
4244,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.304981,-89.156791,Bombus bimaculatus,Bombus bimaculatus,False,female
4245,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Apis mellifera,Apis mellifera,False,female
4246,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Bombus griseocollis,Bombus griseocollis,False,female
4247,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Bombus rufocinctus,Bombus rufocinctus,False,female
4248,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Bombus rufocinctus,Bombus rufocinctus,False,female
4249,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Bombus vagans,Bombus vagans,False,female
4250,twotringas,2015-07-03,2015-07-03,2015,7,3,0,42.2447959,-89.1130122,Bombus impatiens,Bombus impatiens,False,female
4255,Caroline,2015-07-04,2015-07-03,2015,7,3,1,41.807931,-87.999201,Bombus fervidus,Bombus fervidus,False,female
4267,jjames,2015-07-06,2015-07-03,2015,7,3,3,40.17916636,-88.55796933,Bombus griseocollis,Bombus griseocollis,False,female
